session,fc,position,subject,experiment,menu,choice
140129_1103,0,4,nfc-140129_1103-phase3-subj07,1,Ca,Ca
140129_1103,0,25,nfc-140129_1103-phase3-subj07,1,"Ca,So,Pa,Sa,Hi",So
140129_1103,0,21,nfc-140129_1103-phase3-subj07,1,"Ca,So,Sa,Hi",So
140129_1103,0,29,nfc-140129_1103-phase3-subj07,1,"Sa,Hi",Sa
140129_1103,0,1,nfc-140129_1103-phase3-subj07,1,"Ca,So,Pa,Sa",So
140129_1103,0,31,nfc-140129_1103-phase3-subj07,1,"So,Hi",So
140129_1103,0,16,nfc-140129_1103-phase3-subj07,1,"Ca,Pa,Hi",Pa
140129_1103,0,20,nfc-140129_1103-phase3-subj07,1,So,So
140129_1103,0,7,nfc-140129_1103-phase3-subj07,1,"So,Pa,Sa",So
140129_1103,0,19,nfc-140129_1103-phase3-subj07,1,"So,Pa",So
140129_1103,0,24,nfc-140129_1103-phase3-subj07,1,Sa,Sa
140129_1103,0,2,nfc-140129_1103-phase3-subj07,1,"Ca,Hi",Hi
140129_1103,0,28,nfc-140129_1103-phase3-subj07,1,"Ca,Pa,Sa",Pa
140129_1103,0,27,nfc-140129_1103-phase3-subj07,1,"Ca,So,Pa",So
140129_1103,0,13,nfc-140129_1103-phase3-subj07,1,"Ca,Pa,Sa,Hi",Pa
140129_1103,0,10,nfc-140129_1103-phase3-subj07,1,Pa,Pa
140129_1103,0,23,nfc-140129_1103-phase3-subj07,1,"Pa,Sa",Pa
140129_1103,0,11,nfc-140129_1103-phase3-subj07,1,"Ca,Sa,Hi",Sa
140129_1103,0,17,nfc-140129_1103-phase3-subj07,1,"Ca,So,Hi",So
140129_1103,0,3,nfc-140129_1103-phase3-subj07,1,"So,Sa,Hi",So
140129_1103,0,6,nfc-140129_1103-phase3-subj07,1,"So,Pa,Hi",So
140129_1103,0,18,nfc-140129_1103-phase3-subj07,1,"Ca,So",So
140129_1103,0,14,nfc-140129_1103-phase3-subj07,1,"Pa,Hi",Pa
140129_1103,0,15,nfc-140129_1103-phase3-subj07,1,"So,Sa",So
140129_1103,0,15,nfc-140129_1103-phase3-subj08,1,"So,Sa",
140129_1103,0,16,nfc-140129_1103-phase3-subj08,1,"Ca,Pa,Hi",Pa
140129_1103,0,11,nfc-140129_1103-phase3-subj08,1,"Ca,Sa,Hi",Hi
140129_1103,0,4,nfc-140129_1103-phase3-subj08,1,Ca,
140129_1103,0,22,nfc-140129_1103-phase3-subj08,1,Hi,
140129_1103,0,26,nfc-140129_1103-phase3-subj08,1,"Ca,So,Pa,Hi",Pa
140129_1103,0,29,nfc-140129_1103-phase3-subj08,1,"Sa,Hi",Hi
140129_1103,0,30,nfc-140129_1103-phase3-subj08,1,"Ca,So,Sa",
140129_1103,0,10,nfc-140129_1103-phase3-subj08,1,Pa,Pa
140129_1103,0,31,nfc-140129_1103-phase3-subj08,1,"So,Hi",Hi
140129_1103,0,8,nfc-140129_1103-phase3-subj08,1,"Ca,Pa",Pa
140129_1103,0,1,nfc-140129_1103-phase3-subj08,1,"Ca,So,Pa,Sa",Pa
140129_1103,0,28,nfc-140129_1103-phase3-subj08,1,"Ca,Pa,Sa",Pa
140129_1103,0,27,nfc-140129_1103-phase3-subj08,1,"Ca,So,Pa",Pa
140129_1103,0,13,nfc-140129_1103-phase3-subj08,1,"Ca,Pa,Sa,Hi",Pa
140129_1103,0,20,nfc-140129_1103-phase3-subj08,1,So,
140129_1103,0,9,nfc-140129_1103-phase3-subj08,1,"Ca,Sa",Sa
140129_1103,0,24,nfc-140129_1103-phase3-subj08,1,Sa,
140129_1103,0,7,nfc-140129_1103-phase3-subj08,1,"So,Pa,Sa",Pa
140129_1103,0,2,nfc-140129_1103-phase3-subj08,1,"Ca,Hi",
140129_1103,0,6,nfc-140129_1103-phase3-subj08,1,"So,Pa,Hi",Pa
140129_1103,0,3,nfc-140129_1103-phase3-subj08,1,"So,Sa,Hi",
140129_1103,0,18,nfc-140129_1103-phase3-subj08,1,"Ca,So",
140129_1103,0,14,nfc-140129_1103-phase3-subj08,1,"Pa,Hi",Pa
140129_1103,0,21,nfc-140129_1103-phase3-subj08,1,"Ca,So,Sa,Hi",Hi
140129_1103,0,12,nfc-140129_1103-phase3-subj08,1,"So,Pa,Sa,Hi",Pa
140129_1103,0,17,nfc-140129_1103-phase3-subj08,1,"Ca,So,Hi",Hi
140129_1103,0,5,nfc-140129_1103-phase3-subj08,1,"Pa,Sa,Hi",Pa
140129_1103,0,25,nfc-140129_1103-phase3-subj08,1,"Ca,So,Pa,Sa,Hi",Pa
140129_1103,0,19,nfc-140129_1103-phase3-subj08,1,"So,Pa",Pa
140129_1103,0,23,nfc-140129_1103-phase3-subj08,1,"Pa,Sa",Pa
140129_1407,0,22,nfc-140129_1407-phase3-subj01,1,Hi,
140129_1407,0,1,nfc-140129_1407-phase3-subj01,1,"Ca,So,Pa,Sa",Ca
140129_1407,0,27,nfc-140129_1407-phase3-subj01,1,"Ca,So,Pa",Ca
140129_1407,0,3,nfc-140129_1407-phase3-subj01,1,"So,Sa,Hi",Sa
140129_1407,0,25,nfc-140129_1407-phase3-subj01,1,"Ca,So,Pa,Sa,Hi",Ca
140129_1407,0,30,nfc-140129_1407-phase3-subj01,1,"Ca,So,Sa",Ca
140129_1407,0,24,nfc-140129_1407-phase3-subj01,1,Sa,
140129_1407,0,23,nfc-140129_1407-phase3-subj01,1,"Pa,Sa",Sa
140129_1407,0,11,nfc-140129_1407-phase3-subj01,1,"Ca,Sa,Hi",Ca
140129_1407,0,2,nfc-140129_1407-phase3-subj01,1,"Ca,Hi",Ca
140129_1407,0,12,nfc-140129_1407-phase3-subj01,1,"So,Pa,Sa,Hi",Sa
140129_1407,0,13,nfc-140129_1407-phase3-subj01,1,"Ca,Pa,Sa,Hi",Ca
140129_1407,0,7,nfc-140129_1407-phase3-subj01,1,"So,Pa,Sa",Sa
140129_1407,0,18,nfc-140129_1407-phase3-subj01,1,"Ca,So",Ca
140129_1407,0,31,nfc-140129_1407-phase3-subj01,1,"So,Hi",
140129_1407,0,14,nfc-140129_1407-phase3-subj01,1,"Pa,Hi",
140129_1407,0,10,nfc-140129_1407-phase3-subj01,1,Pa,
140129_1407,0,29,nfc-140129_1407-phase3-subj01,1,"Sa,Hi",Sa
140129_1407,0,16,nfc-140129_1407-phase3-subj01,1,"Ca,Pa,Hi",Ca
140129_1407,0,8,nfc-140129_1407-phase3-subj01,1,"Ca,Pa",Ca
140129_1407,0,4,nfc-140129_1407-phase3-subj01,1,Ca,Ca
140129_1407,0,5,nfc-140129_1407-phase3-subj01,1,"Pa,Sa,Hi",Sa
140129_1407,0,26,nfc-140129_1407-phase3-subj01,1,"Ca,So,Pa,Hi",Ca
140129_1407,0,15,nfc-140129_1407-phase3-subj01,1,"So,Sa",Sa
140129_1407,0,9,nfc-140129_1407-phase3-subj01,1,"Ca,Sa",Ca
140129_1407,0,6,nfc-140129_1407-phase3-subj01,1,"So,Pa,Hi",Pa
140129_1407,0,21,nfc-140129_1407-phase3-subj01,1,"Ca,So,Sa,Hi",Ca
140129_1407,0,28,nfc-140129_1407-phase3-subj01,1,"Ca,Pa,Sa",Ca
140129_1407,0,20,nfc-140129_1407-phase3-subj01,1,So,
140129_1407,0,17,nfc-140129_1407-phase3-subj01,1,"Ca,So,Hi",Ca
140129_1407,0,19,nfc-140129_1407-phase3-subj01,1,"So,Pa",Pa
140129_1407,0,15,nfc-140129_1407-phase3-subj02,1,"So,Sa",Sa
140129_1407,0,20,nfc-140129_1407-phase3-subj02,1,So,So
140129_1407,0,29,nfc-140129_1407-phase3-subj02,1,"Sa,Hi",Sa
140129_1407,0,4,nfc-140129_1407-phase3-subj02,1,Ca,
140129_1407,0,17,nfc-140129_1407-phase3-subj02,1,"Ca,So,Hi",
140129_1407,0,9,nfc-140129_1407-phase3-subj02,1,"Ca,Sa",Sa
140129_1407,0,5,nfc-140129_1407-phase3-subj02,1,"Pa,Sa,Hi",Sa
140129_1407,0,31,nfc-140129_1407-phase3-subj02,1,"So,Hi",So
140129_1407,0,16,nfc-140129_1407-phase3-subj02,1,"Ca,Pa,Hi",
140129_1407,0,7,nfc-140129_1407-phase3-subj02,1,"So,Pa,Sa",Sa
140129_1407,0,6,nfc-140129_1407-phase3-subj02,1,"So,Pa,Hi",So
140129_1407,0,3,nfc-140129_1407-phase3-subj02,1,"So,Sa,Hi",Sa
140129_1407,0,30,nfc-140129_1407-phase3-subj02,1,"Ca,So,Sa",Sa
140129_1407,0,10,nfc-140129_1407-phase3-subj02,1,Pa,
140129_1407,0,14,nfc-140129_1407-phase3-subj02,1,"Pa,Hi",
140129_1407,0,19,nfc-140129_1407-phase3-subj02,1,"So,Pa",
140129_1407,0,1,nfc-140129_1407-phase3-subj02,1,"Ca,So,Pa,Sa",Sa
140129_1407,0,24,nfc-140129_1407-phase3-subj02,1,Sa,Sa
140129_1407,0,12,nfc-140129_1407-phase3-subj02,1,"So,Pa,Sa,Hi",Sa
140129_1407,0,8,nfc-140129_1407-phase3-subj02,1,"Ca,Pa",
140129_1407,0,18,nfc-140129_1407-phase3-subj02,1,"Ca,So",So
140129_1407,0,11,nfc-140129_1407-phase3-subj02,1,"Ca,Sa,Hi",Sa
140129_1407,0,22,nfc-140129_1407-phase3-subj02,1,Hi,Hi
140129_1407,0,28,nfc-140129_1407-phase3-subj02,1,"Ca,Pa,Sa",Sa
140129_1407,0,27,nfc-140129_1407-phase3-subj02,1,"Ca,So,Pa",
140129_1407,0,13,nfc-140129_1407-phase3-subj02,1,"Ca,Pa,Sa,Hi",Sa
140129_1407,0,25,nfc-140129_1407-phase3-subj02,1,"Ca,So,Pa,Sa,Hi",Sa
140129_1407,0,21,nfc-140129_1407-phase3-subj02,1,"Ca,So,Sa,Hi",Sa
140129_1407,0,2,nfc-140129_1407-phase3-subj02,1,"Ca,Hi",
140129_1407,0,23,nfc-140129_1407-phase3-subj02,1,"Pa,Sa",Sa
140129_1407,0,26,nfc-140129_1407-phase3-subj02,1,"Ca,So,Pa,Hi",
140129_1407,0,12,nfc-140129_1407-phase3-subj03,1,"So,Pa,Sa,Hi",So
140129_1407,0,15,nfc-140129_1407-phase3-subj03,1,"So,Sa",Sa
140129_1407,0,5,nfc-140129_1407-phase3-subj03,1,"Pa,Sa,Hi",Sa
140129_1407,0,30,nfc-140129_1407-phase3-subj03,1,"Ca,So,Sa",
140129_1407,0,28,nfc-140129_1407-phase3-subj03,1,"Ca,Pa,Sa",
140129_1407,0,19,nfc-140129_1407-phase3-subj03,1,"So,Pa",So
140129_1407,0,7,nfc-140129_1407-phase3-subj03,1,"So,Pa,Sa",
140129_1407,0,20,nfc-140129_1407-phase3-subj03,1,So,So
140129_1407,0,4,nfc-140129_1407-phase3-subj03,1,Ca,Ca
140129_1407,0,13,nfc-140129_1407-phase3-subj03,1,"Ca,Pa,Sa,Hi",Hi
140129_1407,0,10,nfc-140129_1407-phase3-subj03,1,Pa,Pa
140129_1407,0,6,nfc-140129_1407-phase3-subj03,1,"So,Pa,Hi",So
140129_1407,0,22,nfc-140129_1407-phase3-subj03,1,Hi,Hi
140129_1407,0,1,nfc-140129_1407-phase3-subj03,1,"Ca,So,Pa,Sa",So
140129_1407,0,8,nfc-140129_1407-phase3-subj03,1,"Ca,Pa",
140129_1407,0,27,nfc-140129_1407-phase3-subj03,1,"Ca,So,Pa",So
140129_1407,0,18,nfc-140129_1407-phase3-subj03,1,"Ca,So",So
140129_1407,0,17,nfc-140129_1407-phase3-subj03,1,"Ca,So,Hi",So
140129_1407,0,31,nfc-140129_1407-phase3-subj03,1,"So,Hi",So
140129_1407,0,3,nfc-140129_1407-phase3-subj03,1,"So,Sa,Hi",
140129_1407,0,9,nfc-140129_1407-phase3-subj03,1,"Ca,Sa",Sa
140129_1407,0,16,nfc-140129_1407-phase3-subj03,1,"Ca,Pa,Hi",Hi
140129_1407,0,23,nfc-140129_1407-phase3-subj03,1,"Pa,Sa",Sa
140129_1407,0,24,nfc-140129_1407-phase3-subj03,1,Sa,Sa
140129_1407,0,14,nfc-140129_1407-phase3-subj03,1,"Pa,Hi",Hi
140129_1407,0,29,nfc-140129_1407-phase3-subj03,1,"Sa,Hi",Sa
140129_1407,0,26,nfc-140129_1407-phase3-subj03,1,"Ca,So,Pa,Hi",Ca
140129_1407,0,21,nfc-140129_1407-phase3-subj03,1,"Ca,So,Sa,Hi",
140129_1407,0,2,nfc-140129_1407-phase3-subj03,1,"Ca,Hi",Hi
140129_1407,0,11,nfc-140129_1407-phase3-subj03,1,"Ca,Sa,Hi",Hi
140129_1407,0,25,nfc-140129_1407-phase3-subj03,1,"Ca,So,Pa,Sa,Hi",
140129_1407,0,2,nfc-140129_1407-phase3-subj04,1,"Ca,Hi",
140129_1407,0,7,nfc-140129_1407-phase3-subj04,1,"So,Pa,Sa",
140129_1407,0,6,nfc-140129_1407-phase3-subj04,1,"So,Pa,Hi",
140129_1407,0,17,nfc-140129_1407-phase3-subj04,1,"Ca,So,Hi",
140129_1407,0,23,nfc-140129_1407-phase3-subj04,1,"Pa,Sa",
140129_1407,0,29,nfc-140129_1407-phase3-subj04,1,"Sa,Hi",
140129_1407,0,18,nfc-140129_1407-phase3-subj04,1,"Ca,So",
140129_1407,0,11,nfc-140129_1407-phase3-subj04,1,"Ca,Sa,Hi",
140129_1407,0,26,nfc-140129_1407-phase3-subj04,1,"Ca,So,Pa,Hi",
140129_1407,0,27,nfc-140129_1407-phase3-subj04,1,"Ca,So,Pa",
140129_1407,0,21,nfc-140129_1407-phase3-subj04,1,"Ca,So,Sa,Hi",
140129_1407,0,4,nfc-140129_1407-phase3-subj04,1,Ca,Ca
140129_1407,0,25,nfc-140129_1407-phase3-subj04,1,"Ca,So,Pa,Sa,Hi",
140129_1407,0,30,nfc-140129_1407-phase3-subj04,1,"Ca,So,Sa",
140129_1407,0,13,nfc-140129_1407-phase3-subj04,1,"Ca,Pa,Sa,Hi",
140129_1407,0,3,nfc-140129_1407-phase3-subj04,1,"So,Sa,Hi",
140129_1407,0,12,nfc-140129_1407-phase3-subj04,1,"So,Pa,Sa,Hi",
140129_1407,0,24,nfc-140129_1407-phase3-subj04,1,Sa,Sa
140129_1407,0,10,nfc-140129_1407-phase3-subj04,1,Pa,Pa
140129_1407,0,14,nfc-140129_1407-phase3-subj04,1,"Pa,Hi",
140129_1407,0,20,nfc-140129_1407-phase3-subj04,1,So,So
140129_1407,0,31,nfc-140129_1407-phase3-subj04,1,"So,Hi",
140129_1407,0,1,nfc-140129_1407-phase3-subj04,1,"Ca,So,Pa,Sa",
140129_1407,0,9,nfc-140129_1407-phase3-subj04,1,"Ca,Sa",
140129_1407,0,28,nfc-140129_1407-phase3-subj04,1,"Ca,Pa,Sa",
140129_1407,0,15,nfc-140129_1407-phase3-subj04,1,"So,Sa",
140129_1407,0,19,nfc-140129_1407-phase3-subj04,1,"So,Pa",
140129_1407,0,16,nfc-140129_1407-phase3-subj04,1,"Ca,Pa,Hi",
140129_1407,0,8,nfc-140129_1407-phase3-subj04,1,"Ca,Pa",
140129_1407,0,5,nfc-140129_1407-phase3-subj04,1,"Pa,Sa,Hi",
140129_1407,0,22,nfc-140129_1407-phase3-subj04,1,Hi,Hi
140129_1407,0,16,nfc-140129_1407-phase3-subj05,1,"Ca,Pa,Hi",
140129_1407,0,7,nfc-140129_1407-phase3-subj05,1,"So,Pa,Sa",
140129_1407,0,3,nfc-140129_1407-phase3-subj05,1,"So,Sa,Hi",
140129_1407,0,28,nfc-140129_1407-phase3-subj05,1,"Ca,Pa,Sa",
140129_1407,0,20,nfc-140129_1407-phase3-subj05,1,So,So
140129_1407,0,18,nfc-140129_1407-phase3-subj05,1,"Ca,So",
140129_1407,0,30,nfc-140129_1407-phase3-subj05,1,"Ca,So,Sa",
140129_1407,0,14,nfc-140129_1407-phase3-subj05,1,"Pa,Hi",Pa
140129_1407,0,25,nfc-140129_1407-phase3-subj05,1,"Ca,So,Pa,Sa,Hi",
140129_1407,0,12,nfc-140129_1407-phase3-subj05,1,"So,Pa,Sa,Hi",
140129_1407,0,29,nfc-140129_1407-phase3-subj05,1,"Sa,Hi",Sa
140129_1407,0,1,nfc-140129_1407-phase3-subj05,1,"Ca,So,Pa,Sa",
140129_1407,0,15,nfc-140129_1407-phase3-subj05,1,"So,Sa",So
140129_1407,0,17,nfc-140129_1407-phase3-subj05,1,"Ca,So,Hi",
140129_1407,0,22,nfc-140129_1407-phase3-subj05,1,Hi,Hi
140129_1407,0,31,nfc-140129_1407-phase3-subj05,1,"So,Hi",So
140129_1407,0,27,nfc-140129_1407-phase3-subj05,1,"Ca,So,Pa",
140129_1407,0,4,nfc-140129_1407-phase3-subj05,1,Ca,Ca
140129_1407,0,5,nfc-140129_1407-phase3-subj05,1,"Pa,Sa,Hi",
140129_1407,0,21,nfc-140129_1407-phase3-subj05,1,"Ca,So,Sa,Hi",
140129_1407,0,8,nfc-140129_1407-phase3-subj05,1,"Ca,Pa",Ca
140129_1407,0,24,nfc-140129_1407-phase3-subj05,1,Sa,Sa
140129_1407,0,10,nfc-140129_1407-phase3-subj05,1,Pa,Pa
140129_1407,0,26,nfc-140129_1407-phase3-subj05,1,"Ca,So,Pa,Hi",
140129_1407,0,6,nfc-140129_1407-phase3-subj05,1,"So,Pa,Hi",
140129_1407,0,11,nfc-140129_1407-phase3-subj05,1,"Ca,Sa,Hi",Ca
140129_1407,0,19,nfc-140129_1407-phase3-subj05,1,"So,Pa",Pa
140129_1407,0,2,nfc-140129_1407-phase3-subj05,1,"Ca,Hi",Ca
140129_1407,0,23,nfc-140129_1407-phase3-subj05,1,"Pa,Sa",Sa
140129_1407,0,13,nfc-140129_1407-phase3-subj05,1,"Ca,Pa,Sa,Hi",
140129_1407,0,9,nfc-140129_1407-phase3-subj05,1,"Ca,Sa",Ca
140129_1407,0,16,nfc-140129_1407-phase3-subj06,1,"Ca,Pa,Hi",Pa
140129_1407,0,17,nfc-140129_1407-phase3-subj06,1,"Ca,So,Hi",So
140129_1407,0,2,nfc-140129_1407-phase3-subj06,1,"Ca,Hi",Hi
140129_1407,0,14,nfc-140129_1407-phase3-subj06,1,"Pa,Hi",Pa
140129_1407,0,18,nfc-140129_1407-phase3-subj06,1,"Ca,So",So
140129_1407,0,24,nfc-140129_1407-phase3-subj06,1,Sa,Sa
140129_1407,0,27,nfc-140129_1407-phase3-subj06,1,"Ca,So,Pa",Pa
140129_1407,0,21,nfc-140129_1407-phase3-subj06,1,"Ca,So,Sa,Hi",Sa
140129_1407,0,13,nfc-140129_1407-phase3-subj06,1,"Ca,Pa,Sa,Hi",Sa
140129_1407,0,28,nfc-140129_1407-phase3-subj06,1,"Ca,Pa,Sa",Sa
140129_1407,0,11,nfc-140129_1407-phase3-subj06,1,"Ca,Sa,Hi",Sa
140129_1407,0,29,nfc-140129_1407-phase3-subj06,1,"Sa,Hi",Sa
140129_1407,0,6,nfc-140129_1407-phase3-subj06,1,"So,Pa,Hi",Pa
140129_1407,0,12,nfc-140129_1407-phase3-subj06,1,"So,Pa,Sa,Hi",Sa
140129_1407,0,22,nfc-140129_1407-phase3-subj06,1,Hi,Hi
140129_1407,0,1,nfc-140129_1407-phase3-subj06,1,"Ca,So,Pa,Sa",Sa
140129_1407,0,9,nfc-140129_1407-phase3-subj06,1,"Ca,Sa",Sa
140129_1407,0,25,nfc-140129_1407-phase3-subj06,1,"Ca,So,Pa,Sa,Hi",Sa
140129_1407,0,23,nfc-140129_1407-phase3-subj06,1,"Pa,Sa",Sa
140129_1407,0,31,nfc-140129_1407-phase3-subj06,1,"So,Hi",So
140129_1407,0,26,nfc-140129_1407-phase3-subj06,1,"Ca,So,Pa,Hi",Pa
140129_1407,0,19,nfc-140129_1407-phase3-subj06,1,"So,Pa",Pa
140129_1407,0,15,nfc-140129_1407-phase3-subj06,1,"So,Sa",Sa
140129_1407,0,5,nfc-140129_1407-phase3-subj06,1,"Pa,Sa,Hi",Sa
140129_1407,0,4,nfc-140129_1407-phase3-subj06,1,Ca,Ca
140129_1407,0,8,nfc-140129_1407-phase3-subj06,1,"Ca,Pa",Pa
140129_1407,0,20,nfc-140129_1407-phase3-subj06,1,So,So
140129_1407,0,7,nfc-140129_1407-phase3-subj06,1,"So,Pa,Sa",Sa
140129_1407,0,3,nfc-140129_1407-phase3-subj06,1,"So,Sa,Hi",Sa
140129_1407,0,30,nfc-140129_1407-phase3-subj06,1,"Ca,So,Sa",Sa
140129_1407,0,10,nfc-140129_1407-phase3-subj06,1,Pa,Pa
140129_1407,0,21,nfc-140129_1407-phase3-subj07,1,"Ca,So,Sa,Hi",Ca
140129_1407,0,19,nfc-140129_1407-phase3-subj07,1,"So,Pa",
140129_1407,0,27,nfc-140129_1407-phase3-subj07,1,"Ca,So,Pa",Ca
140129_1407,0,31,nfc-140129_1407-phase3-subj07,1,"So,Hi",
140129_1407,0,20,nfc-140129_1407-phase3-subj07,1,So,
140129_1407,0,12,nfc-140129_1407-phase3-subj07,1,"So,Pa,Sa,Hi",
140129_1407,0,26,nfc-140129_1407-phase3-subj07,1,"Ca,So,Pa,Hi",Ca
140129_1407,0,2,nfc-140129_1407-phase3-subj07,1,"Ca,Hi",Ca
140129_1407,0,29,nfc-140129_1407-phase3-subj07,1,"Sa,Hi",
140129_1407,0,23,nfc-140129_1407-phase3-subj07,1,"Pa,Sa",
140129_1407,0,17,nfc-140129_1407-phase3-subj07,1,"Ca,So,Hi",Ca
140129_1407,0,1,nfc-140129_1407-phase3-subj07,1,"Ca,So,Pa,Sa",Ca
140129_1407,0,14,nfc-140129_1407-phase3-subj07,1,"Pa,Hi",
140129_1407,0,5,nfc-140129_1407-phase3-subj07,1,"Pa,Sa,Hi",
140129_1407,0,15,nfc-140129_1407-phase3-subj07,1,"So,Sa",
140129_1407,0,3,nfc-140129_1407-phase3-subj07,1,"So,Sa,Hi",
140129_1407,0,30,nfc-140129_1407-phase3-subj07,1,"Ca,So,Sa",Ca
140129_1407,0,18,nfc-140129_1407-phase3-subj07,1,"Ca,So",Ca
140129_1407,0,11,nfc-140129_1407-phase3-subj07,1,"Ca,Sa,Hi",Ca
140129_1407,0,7,nfc-140129_1407-phase3-subj07,1,"So,Pa,Sa",
140129_1407,0,24,nfc-140129_1407-phase3-subj07,1,Sa,
140129_1407,0,22,nfc-140129_1407-phase3-subj07,1,Hi,
140129_1407,0,8,nfc-140129_1407-phase3-subj07,1,"Ca,Pa",Ca
140129_1407,0,13,nfc-140129_1407-phase3-subj07,1,"Ca,Pa,Sa,Hi",Ca
140129_1407,0,6,nfc-140129_1407-phase3-subj07,1,"So,Pa,Hi",
140129_1407,0,16,nfc-140129_1407-phase3-subj07,1,"Ca,Pa,Hi",Ca
140129_1407,0,10,nfc-140129_1407-phase3-subj07,1,Pa,
140129_1407,0,28,nfc-140129_1407-phase3-subj07,1,"Ca,Pa,Sa",Ca
140129_1407,0,9,nfc-140129_1407-phase3-subj07,1,"Ca,Sa",Ca
140129_1407,0,4,nfc-140129_1407-phase3-subj07,1,Ca,Ca
140129_1407,0,25,nfc-140129_1407-phase3-subj07,1,"Ca,So,Pa,Sa,Hi",Ca
140129_1407,0,18,nfc-140129_1407-phase3-subj08,1,"Ca,So",Ca
140129_1407,0,23,nfc-140129_1407-phase3-subj08,1,"Pa,Sa",Sa
140129_1407,0,7,nfc-140129_1407-phase3-subj08,1,"So,Pa,Sa",So
140129_1407,0,24,nfc-140129_1407-phase3-subj08,1,Sa,Sa
140129_1407,0,11,nfc-140129_1407-phase3-subj08,1,"Ca,Sa,Hi",Ca
140129_1407,0,10,nfc-140129_1407-phase3-subj08,1,Pa,Pa
140129_1407,0,29,nfc-140129_1407-phase3-subj08,1,"Sa,Hi",Sa
140129_1407,0,16,nfc-140129_1407-phase3-subj08,1,"Ca,Pa,Hi",Ca
140129_1407,0,2,nfc-140129_1407-phase3-subj08,1,"Ca,Hi",Ca
140129_1407,0,3,nfc-140129_1407-phase3-subj08,1,"So,Sa,Hi",So
140129_1407,0,25,nfc-140129_1407-phase3-subj08,1,"Ca,So,Pa,Sa,Hi",Ca
140129_1407,0,27,nfc-140129_1407-phase3-subj08,1,"Ca,So,Pa",Ca
140129_1407,0,19,nfc-140129_1407-phase3-subj08,1,"So,Pa",So
140129_1407,0,14,nfc-140129_1407-phase3-subj08,1,"Pa,Hi",Hi
140129_1407,0,22,nfc-140129_1407-phase3-subj08,1,Hi,Hi
140129_1407,0,1,nfc-140129_1407-phase3-subj08,1,"Ca,So,Pa,Sa",Ca
140129_1407,0,6,nfc-140129_1407-phase3-subj08,1,"So,Pa,Hi",So
140129_1407,0,20,nfc-140129_1407-phase3-subj08,1,So,So
140129_1407,0,9,nfc-140129_1407-phase3-subj08,1,"Ca,Sa",Ca
140129_1407,0,5,nfc-140129_1407-phase3-subj08,1,"Pa,Sa,Hi",Sa
140129_1407,0,15,nfc-140129_1407-phase3-subj08,1,"So,Sa",Sa
140129_1407,0,17,nfc-140129_1407-phase3-subj08,1,"Ca,So,Hi",Ca
140129_1407,0,4,nfc-140129_1407-phase3-subj08,1,Ca,Ca
140129_1407,0,26,nfc-140129_1407-phase3-subj08,1,"Ca,So,Pa,Hi",Ca
140129_1407,0,31,nfc-140129_1407-phase3-subj08,1,"So,Hi",So
140129_1407,0,21,nfc-140129_1407-phase3-subj08,1,"Ca,So,Sa,Hi",Ca
140129_1407,0,8,nfc-140129_1407-phase3-subj08,1,"Ca,Pa",Ca
140129_1407,0,30,nfc-140129_1407-phase3-subj08,1,"Ca,So,Sa",Ca
140129_1407,0,12,nfc-140129_1407-phase3-subj08,1,"So,Pa,Sa,Hi",So
140129_1407,0,28,nfc-140129_1407-phase3-subj08,1,"Ca,Pa,Sa",Ca
140129_1407,0,13,nfc-140129_1407-phase3-subj08,1,"Ca,Pa,Sa,Hi",Ca
140129_1407,0,27,nfc-140129_1407-phase3-subj09,1,"Ca,So,Pa",Ca
140129_1407,0,13,nfc-140129_1407-phase3-subj09,1,"Ca,Pa,Sa,Hi",Ca
140129_1407,0,6,nfc-140129_1407-phase3-subj09,1,"So,Pa,Hi",Pa
140129_1407,0,21,nfc-140129_1407-phase3-subj09,1,"Ca,So,Sa,Hi",Ca
140129_1407,0,9,nfc-140129_1407-phase3-subj09,1,"Ca,Sa",Ca
140129_1407,0,10,nfc-140129_1407-phase3-subj09,1,Pa,Pa
140129_1407,0,4,nfc-140129_1407-phase3-subj09,1,Ca,Ca
140129_1407,0,22,nfc-140129_1407-phase3-subj09,1,Hi,Hi
140129_1407,0,25,nfc-140129_1407-phase3-subj09,1,"Ca,So,Pa,Sa,Hi",Ca
140129_1407,0,30,nfc-140129_1407-phase3-subj09,1,"Ca,So,Sa",Ca
140129_1407,0,20,nfc-140129_1407-phase3-subj09,1,So,So
140129_1407,0,1,nfc-140129_1407-phase3-subj09,1,"Ca,So,Pa,Sa",Ca
140129_1407,0,3,nfc-140129_1407-phase3-subj09,1,"So,Sa,Hi",Hi
140129_1407,0,18,nfc-140129_1407-phase3-subj09,1,"Ca,So",Ca
140129_1407,0,5,nfc-140129_1407-phase3-subj09,1,"Pa,Sa,Hi",Pa
140129_1407,0,14,nfc-140129_1407-phase3-subj09,1,"Pa,Hi",Pa
140129_1407,0,28,nfc-140129_1407-phase3-subj09,1,"Ca,Pa,Sa",Ca
140129_1407,0,11,nfc-140129_1407-phase3-subj09,1,"Ca,Sa,Hi",Ca
140129_1407,0,12,nfc-140129_1407-phase3-subj09,1,"So,Pa,Sa,Hi",Pa
140129_1407,0,26,nfc-140129_1407-phase3-subj09,1,"Ca,So,Pa,Hi",Ca
140129_1407,0,19,nfc-140129_1407-phase3-subj09,1,"So,Pa",Pa
